,Open,High,Low,Close,Volume
2017.05.10 12:00,1223.15000,1223.95000,1222.16000,1223.49000,51440
2017.05.10 13:00,1223.49000,1225.66000,1223.03000,1224.70000,58020
2017.05.10 14:00,1224.70000,1225.36000,1222.95000,1223.76000,78420
2017.05.10 15:00,1223.75000,1223.99000,1221.38000,1223.46000,118230
2017.05.10 16:00,1223.46000,1225.32000,1222.61000,1224.10000,138150
2017.05.10 17:00,1224.05000,1224.30000,1220.05000,1221.02000,138630
2017.05.10 18:00,1220.99000,1221.70000,1220.29000,1221.39000,109800
2017.05.10 19:00,1221.42000,1221.88000,1220.31000,1220.55000,75430
2017.05.10 20:00,1220.65000,1220.82000,1218.15000,1219.15000,110030
2017.05.10 21:00,1219.14000,1219.57000,1217.61000,1217.82000,65130
2017.05.10 22:00,1217.80000,1219.86000,1217.64000,1219.61000,55560
2017.05.10 23:00,1219.60000,1219.68000,1218.82000,1218.82000,25470
2017.05.11 01:00,1217.95000,1219.40000,1217.91000,1218.91000,23640
2017.05.11 02:00,1218.91000,1219.08000,1217.69000,1217.70000,32460
2017.05.11 03:00,1217.71000,1219.12000,1216.97000,1218.56000,38380
2017.05.11 04:00,1218.55000,1220.49000,1218.48000,1219.88000,50290
2017.05.11 05:00,1219.87000,1221.08000,1219.87000,1220.72000,36900
2017.05.11 06:00,1220.72000,1221.18000,1219.34000,1219.55000,28270
2017.05.11 07:00,1219.55000,1220.00000,1219.12000,1219.99000,19380
2017.05.11 08:00,1219.99000,1221.85000,1219.69000,1221.27000,33660
2017.05.11 09:00,1221.31000,1222.70000,1221.23000,1222.07000,62840
2017.05.11 10:00,1222.06000,1222.26000,1220.68000,1221.44000,58730
2017.05.11 11:00,1221.44000,1222.27000,1221.11000,1221.29000,44950
2017.05.11 12:00,1221.31000,1221.87000,1220.68000,1221.59000,38290
2017.05.11 13:00,1221.59000,1223.83000,1221.57000,1222.86000,53030
2017.05.11 14:00,1222.90000,1224.17000,1221.71000,1223.88000,73200
2017.05.11 15:00,1223.88000,1224.18000,1220.19000,1221.24000,145480
2017.05.11 16:00,1221.23000,1224.52000,1220.93000,1223.48000,165080
2017.05.11 17:00,1223.46000,1227.70000,1223.07000,1224.98000,187230
2017.05.11 18:00,1224.99000,1225.39000,1223.49000,1223.55000,102810
2017.05.11 19:00,1223.54000,1225.02000,1222.70000,1225.01000,78880
2017.05.11 20:00,1225.01000,1225.84000,1223.32000,1223.83000,96700
2017.05.11 21:00,1223.84000,1224.62000,1223.32000,1224.40000,59600
2017.05.11 22:00,1224.37000,1226.20000,1223.97000,1224.07000,53080
2017.05.11 23:00,1224.08000,1224.96000,1223.83000,1224.69000,21830
2017.05.12 01:00,1224.80000,1225.58000,1224.63000,1225.17000,21360
2017.05.12 02:00,1225.18000,1225.84000,1224.78000,1224.78000,25280
2017.05.12 03:00,1224.77000,1225.52000,1224.43000,1224.73000,41160
2017.05.12 04:00,1224.73000,1225.65000,1224.47000,1225.61000,32350
2017.05.12 05:00,1225.61000,1227.06000,1225.61000,1226.60000,44870
2017.05.12 06:00,1226.61000,1226.96000,1226.45000,1226.78000,26540
2017.05.12 07:00,1226.78000,1226.90000,1226.13000,1226.70000,19570
2017.05.12 08:00,1226.70000,1227.03000,1226.34000,1226.68000,28840
2017.05.12 09:00,1226.60000,1228.32000,1226.18000,1227.59000,56700
2017.05.12 10:00,1227.58000,1229.13000,1226.88000,1228.50000,71640
2017.05.12 11:00,1228.50000,1229.77000,1228.00000,1228.97000,55720
2017.05.12 12:00,1228.97000,1229.48000,1228.46000,1229.27000,47890
2017.05.12 13:00,1229.27000,1229.96000,1228.21000,1228.77000,49140
2017.05.12 14:00,1228.80000,1229.13000,1227.71000,1228.22000,49330
2017.05.12 15:00,1228.30000,1231.61000,1227.11000,1231.37000,159510
2017.05.12 16:00,1231.37000,1231.78000,1228.86000,1229.82000,160030
2017.05.12 17:00,1229.73000,1231.12000,1228.80000,1230.59000,145290
2017.05.12 18:00,1230.60000,1230.81000,1228.42000,1229.49000,109940
2017.05.12 19:00,1229.55000,1229.66000,1226.55000,1227.22000,82380
2017.05.12 20:00,1227.22000,1228.21000,1227.16000,1228.01000,51180
2017.05.12 21:00,1228.01000,1228.54000,1227.69000,1227.99000,34230
2017.05.12 22:00,1228.00000,1228.73000,1227.58000,1227.86000,46310
2017.05.12 23:00,1227.85000,1228.73000,1227.64000,1228.56000,26240
2017.05.15 01:00,1228.00000,1230.55000,1228.00000,1229.17000,27590
2017.05.15 02:00,1229.15000,1230.05000,1228.80000,1229.73000,23670
2017.05.15 03:00,1229.73000,1229.95000,1228.19000,1228.27000,39090
2017.05.15 04:00,1228.28000,1229.84000,1226.94000,1229.73000,49630
2017.05.15 05:00,1229.75000,1230.68000,1229.34000,1229.70000,36330
2017.05.15 06:00,1229.71000,1230.57000,1229.67000,1229.98000,12500
2017.05.15 07:00,1229.98000,1231.02000,1229.87000,1231.00000,6590
2017.05.15 08:00,1231.00000,1232.07000,1230.64000,1231.80000,39190
2017.05.15 09:00,1231.81000,1232.79000,1231.23000,1231.64000,73890
2017.05.15 10:00,1231.64000,1232.48000,1228.79000,1230.17000,77440
2017.05.15 11:00,1230.19000,1231.00000,1229.14000,1230.02000,48960
2017.05.15 12:00,1230.08000,1233.09000,1230.02000,1232.27000,65980
2017.05.15 13:00,1232.28000,1232.39000,1230.87000,1231.53000,53200
2017.05.15 14:00,1231.53000,1232.80000,1230.93000,1232.62000,52680
2017.05.15 15:00,1232.62000,1236.34000,1232.62000,1236.22000,143210
2017.05.15 16:00,1236.17000,1237.34000,1232.86000,1233.10000,150220
2017.05.15 17:00,1233.11000,1234.78000,1232.82000,1234.12000,99200
2017.05.15 18:00,1234.12000,1234.40000,1233.06000,1233.77000,80230
2017.05.15 19:00,1233.77000,1233.85000,1231.18000,1231.71000,84590
2017.05.15 20:00,1231.71000,1232.19000,1229.59000,1229.84000,92630
2017.05.15 21:00,1229.87000,1231.44000,1229.83000,1230.94000,47110
2017.05.15 22:00,1230.93000,1231.43000,1230.35000,1230.92000,34190
2017.05.15 23:00,1230.87000,1230.99000,1229.86000,1229.86000,20800
2017.05.16 01:00,1230.23000,1231.67000,1230.23000,1231.04000,25000
2017.05.16 02:00,1231.03000,1231.69000,1230.80000,1231.45000,19130
2017.05.16 03:00,1231.45000,1231.45000,1230.42000,1231.03000,34690
2017.05.16 04:00,1231.02000,1234.75000,1230.94000,1234.56000,55690
2017.05.16 05:00,1234.56000,1235.10000,1234.02000,1234.49000,32450
2017.05.16 06:00,1234.48000,1235.26000,1233.76000,1233.86000,33480
2017.05.16 07:00,1233.86000,1233.96000,1233.07000,1233.58000,22250
2017.05.16 08:00,1233.57000,1234.09000,1232.77000,1233.96000,34480
2017.05.16 09:00,1233.97000,1235.55000,1233.96000,1235.42000,53230
2017.05.16 10:00,1235.38000,1235.42000,1234.42000,1234.59000,62340
2017.05.16 11:00,1234.59000,1234.91000,1233.38000,1234.40000,52920
2017.05.16 12:00,1234.44000,1234.90000,1233.65000,1234.77000,50380
2017.05.16 13:00,1234.77000,1234.86000,1233.80000,1233.96000,39200
2017.05.16 14:00,1233.95000,1235.28000,1233.54000,1235.20000,48840
2017.05.16 15:00,1235.19000,1236.04000,1233.89000,1235.35000,99460
2017.05.16 16:00,1235.36000,1235.72000,1233.96000,1234.20000,117920
2017.05.16 17:00,1234.22000,1238.83000,1233.80000,1238.23000,168290
2017.05.16 18:00,1238.23000,1239.13000,1236.23000,1236.70000,123310
2017.05.16 19:00,1236.68000,1237.62000,1236.14000,1236.44000,67500
2017.05.16 20:00,1236.48000,1237.94000,1236.33000,1237.81000,63290
2017.05.16 21:00,1237.80000,1239.10000,1237.17000,1237.45000,62020
2017.05.16 22:00,1237.47000,1238.36000,1236.50000,1236.54000,44260
2017.05.16 23:00,1236.55000,1237.37000,1236.29000,1236.80000,29520
2017.05.17 01:00,1236.99000,1238.14000,1236.47000,1238.00000,35260
2017.05.17 02:00,1238.00000,1244.47000,1237.49000,1243.44000,91440
2017.05.17 03:00,1243.44000,1244.99000,1241.72000,1242.84000,128950
2017.05.17 04:00,1242.86000,1243.02000,1241.44000,1242.36000,71940
2017.05.17 05:00,1242.37000,1243.98000,1242.07000,1243.75000,55880
2017.05.17 06:00,1243.74000,1244.68000,1243.11000,1243.71000,49220
2017.05.17 07:00,1243.71000,1243.73000,1242.87000,1243.38000,33140
2017.05.17 08:00,1243.38000,1243.94000,1241.05000,1243.03000,61920
2017.05.17 09:00,1243.00000,1244.42000,1242.71000,1243.35000,73950
2017.05.17 10:00,1243.42000,1244.15000,1242.12000,1242.95000,82920
2017.05.17 11:00,1242.96000,1243.79000,1242.60000,1243.51000,53140
2017.05.17 12:00,1243.46000,1246.01000,1243.41000,1245.81000,61970
2017.05.17 13:00,1245.81000,1248.84000,1245.25000,1245.55000,85380
2017.05.17 14:00,1245.55000,1247.78000,1245.32000,1247.72000,61810
2017.05.17 15:00,1247.72000,1251.90000,1247.52000,1251.60000,151330
2017.05.17 16:00,1251.60000,1258.22000,1251.31000,1258.00000,322030
2017.05.17 17:00,1258.02000,1260.35000,1256.23000,1259.98000,220020
2017.05.17 18:00,1259.98000,1260.06000,1255.33000,1255.97000,190210
2017.05.17 19:00,1255.96000,1258.19000,1255.88000,1256.37000,121250
2017.05.17 20:00,1256.39000,1260.05000,1256.38000,1259.85000,135550
2017.05.17 21:00,1259.86000,1260.21000,1256.95000,1257.11000,174690
2017.05.17 22:00,1257.12000,1261.17000,1256.15000,1258.90000,162850
2017.05.17 23:00,1258.85000,1261.29000,1258.14000,1261.08000,60280
2017.05.18 01:00,1260.71000,1263.18000,1259.94000,1261.46000,63240
2017.05.18 02:00,1261.47000,1261.83000,1259.57000,1260.31000,59460
2017.05.18 03:00,1260.27000,1260.73000,1257.72000,1260.55000,96650
2017.05.18 04:00,1260.50000,1263.02000,1259.14000,1259.16000,111880
2017.05.18 05:00,1259.15000,1260.60000,1258.67000,1260.22000,68930
2017.05.18 06:00,1260.23000,1261.79000,1260.22000,1261.58000,55030
2017.05.18 07:00,1261.58000,1261.71000,1259.71000,1260.01000,50360
2017.05.18 08:00,1260.02000,1260.11000,1258.50000,1259.26000,67300
2017.05.18 09:00,1259.29000,1259.40000,1255.71000,1255.92000,111450
2017.05.18 10:00,1255.86000,1258.93000,1253.83000,1258.46000,148520
2017.05.18 11:00,1258.45000,1259.02000,1256.60000,1257.31000,112660
2017.05.18 12:00,1257.31000,1262.68000,1257.31000,1262.16000,207450
2017.05.18 13:00,1262.16000,1265.05000,1260.01000,1263.95000,134800
2017.05.18 14:00,1263.91000,1263.97000,1259.03000,1260.14000,157370
2017.05.18 15:00,1260.15000,1262.02000,1256.56000,1257.42000,224660
2017.05.18 16:00,1257.45000,1259.34000,1254.91000,1256.82000,287060
2017.05.18 17:00,1256.84000,1256.84000,1249.95000,1253.18000,277720
2017.05.18 18:00,1253.18000,1255.65000,1251.73000,1255.64000,192100
2017.05.18 19:00,1255.64000,1256.94000,1252.63000,1254.44000,170630
2017.05.18 20:00,1254.46000,1255.12000,1246.75000,1248.17000,205120
2017.05.18 21:00,1248.20000,1248.89000,1246.04000,1248.41000,182120
2017.05.18 22:00,1248.41000,1249.77000,1247.44000,1248.93000,124890
2017.05.18 23:00,1248.93000,1249.13000,1246.23000,1247.10000,41720
2017.05.19 01:00,1246.22000,1248.13000,1246.11000,1247.00000,28770
2017.05.19 02:00,1247.00000,1248.98000,1246.91000,1248.47000,37990
2017.05.19 03:00,1248.55000,1249.77000,1248.29000,1249.28000,53070
2017.05.19 04:00,1249.27000,1251.16000,1249.27000,1250.41000,77070
2017.05.19 05:00,1250.45000,1250.59000,1249.43000,1249.93000,35140
2017.05.19 06:00,1249.86000,1250.20000,1247.90000,1248.77000,37700
2017.05.19 07:00,1248.78000,1248.90000,1247.35000,1248.31000,33250
2017.05.19 08:00,1248.30000,1249.81000,1247.42000,1249.69000,45370
2017.05.19 09:00,1249.69000,1251.98000,1249.58000,1250.24000,80380
2017.05.19 10:00,1250.24000,1251.42000,1250.18000,1250.64000,85970
2017.05.19 11:00,1250.66000,1251.65000,1248.04000,1249.99000,93570
2017.05.19 12:00,1249.99000,1253.23000,1249.88000,1252.40000,80910
2017.05.19 13:00,1252.39000,1254.47000,1251.57000,1252.85000,52290
2017.05.19 14:00,1252.95000,1254.13000,1251.92000,1253.13000,68180
2017.05.19 15:00,1253.13000,1254.17000,1251.65000,1252.94000,125100
2017.05.19 16:00,1252.92000,1255.95000,1251.32000,1252.70000,216710
2017.05.19 17:00,1252.72000,1253.39000,1249.44000,1252.77000,188430
2017.05.19 18:00,1252.75000,1254.20000,1252.03000,1252.14000,126390
2017.05.19 19:00,1252.14000,1253.34000,1251.19000,1251.99000,84760
2017.05.19 20:00,1252.00000,1255.09000,1251.80000,1254.66000,85390
2017.05.19 21:00,1254.68000,1255.74000,1253.26000,1254.38000,73200
2017.05.19 22:00,1254.39000,1256.44000,1254.14000,1254.95000,143010
2017.05.19 23:00,1254.97000,1255.51000,1254.71000,1255.31000,21860
2017.05.22 01:00,1257.51000,1257.70000,1254.61000,1257.11000,40930
2017.05.22 02:00,1257.12000,1257.59000,1256.43000,1257.08000,37440
2017.05.22 03:00,1257.08000,1257.28000,1254.24000,1255.28000,64320
2017.05.22 04:00,1255.29000,1255.49000,1253.31000,1254.36000,56220
2017.05.22 05:00,1254.36000,1254.36000,1251.77000,1252.73000,47940
2017.05.22 06:00,1252.70000,1253.53000,1252.39000,1252.81000,25310
2017.05.22 07:00,1252.80000,1253.03000,1252.17000,1252.41000,25480
2017.05.22 08:00,1252.41000,1254.15000,1252.31000,1253.33000,35410
2017.05.22 09:00,1253.33000,1254.44000,1252.95000,1254.29000,61290
2017.05.22 10:00,1254.30000,1256.09000,1254.19000,1254.46000,83390
2017.05.22 11:00,1254.52000,1255.62000,1253.46000,1255.02000,66100
2017.05.22 12:00,1255.01000,1256.65000,1254.80000,1256.04000,68300
2017.05.22 13:00,1256.04000,1256.58000,1255.64000,1255.96000,64110
2017.05.22 14:00,1255.96000,1257.59000,1255.45000,1256.72000,60380
2017.05.22 15:00,1256.74000,1259.45000,1256.53000,1258.53000,103590
2017.05.22 16:00,1258.53000,1259.84000,1256.68000,1259.30000,137160
2017.05.22 17:00,1259.35000,1260.28000,1258.21000,1259.78000,121540
2017.05.22 18:00,1259.77000,1260.76000,1259.14000,1260.18000,88880
2017.05.22 19:00,1260.17000,1260.76000,1259.48000,1260.56000,46730
2017.05.22 20:00,1260.56000,1262.60000,1260.53000,1261.81000,52110
2017.05.22 21:00,1261.81000,1262.06000,1260.42000,1260.94000,49380
2017.05.22 22:00,1260.94000,1261.23000,1260.00000,1260.22000,43020
2017.05.22 23:00,1260.21000,1260.61000,1259.74000,1260.42000,25670
2017.05.23 01:00,1259.59000,1262.02000,1259.58000,1261.56000,34690
2017.05.23 02:00,1261.55000,1263.50000,1261.31000,1263.03000,52530
2017.05.23 03:00,1263.02000,1263.62000,1261.63000,1261.81000,64940
2017.05.23 04:00,1261.74000,1263.77000,1261.24000,1262.77000,50790
2017.05.23 05:00,1262.77000,1263.26000,1261.64000,1261.76000,41240
2017.05.23 06:00,1261.77000,1262.42000,1261.56000,1262.20000,23980
2017.05.23 07:00,1262.20000,1262.40000,1261.78000,1262.07000,13860
2017.05.23 08:00,1262.08000,1263.08000,1261.87000,1262.65000,33210
2017.05.23 09:00,1262.65000,1262.67000,1260.50000,1261.83000,85540
2017.05.23 10:00,1261.82000,1262.28000,1259.40000,1260.14000,116670
2017.05.23 11:00,1260.09000,1260.95000,1258.18000,1259.98000,112140
2017.05.23 12:00,1259.94000,1261.27000,1259.56000,1260.78000,70410
2017.05.23 13:00,1260.76000,1261.18000,1259.21000,1260.03000,64280
2017.05.23 14:00,1260.02000,1260.29000,1258.83000,1259.49000,56340
2017.05.23 15:00,1259.50000,1261.99000,1259.49000,1261.27000,99980
2017.05.23 16:00,1261.28000,1263.28000,1260.95000,1262.13000,136470
2017.05.23 17:00,1262.14000,1262.94000,1258.19000,1260.49000,157500
2017.05.23 18:00,1260.49000,1261.06000,1255.07000,1255.93000,186630
2017.05.23 19:00,1255.88000,1256.68000,1252.67000,1253.56000,148040
2017.05.23 20:00,1253.55000,1257.49000,1253.24000,1256.40000,89690
2017.05.23 21:00,1256.38000,1256.49000,1252.26000,1253.20000,83670
2017.05.23 22:00,1253.19000,1253.21000,1250.68000,1252.01000,87510
2017.05.23 23:00,1252.00000,1252.05000,1250.81000,1250.98000,30950
2017.05.24 01:00,1250.50000,1252.85000,1249.68000,1252.25000,25700
2017.05.24 02:00,1252.25000,1252.53000,1250.83000,1251.11000,29730
2017.05.24 03:00,1251.11000,1253.78000,1251.09000,1252.78000,73920
2017.05.24 04:00,1252.78000,1253.30000,1251.35000,1251.85000,50750
2017.05.24 05:00,1251.85000,1252.36000,1251.19000,1251.97000,34220
2017.05.24 06:00,1251.97000,1252.10000,1251.17000,1251.73000,27340
2017.05.24 07:00,1251.73000,1252.36000,1251.38000,1252.06000,23710
2017.05.24 08:00,1252.00000,1252.43000,1248.00000,1249.01000,65670
2017.05.24 09:00,1249.02000,1249.94000,1247.92000,1249.87000,71680
2017.05.24 10:00,1249.96000,1251.63000,1249.20000,1250.44000,83080
2017.05.24 11:00,1250.43000,1253.23000,1250.34000,1251.51000,80960
2017.05.24 12:00,1251.52000,1252.32000,1251.29000,1251.95000,53770
2017.05.24 13:00,1251.94000,1253.01000,1251.74000,1252.34000,49490
2017.05.24 14:00,1252.34000,1252.61000,1251.31000,1252.43000,49580
2017.05.24 15:00,1252.44000,1254.43000,1251.49000,1252.95000,98920
2017.05.24 16:00,1252.96000,1253.19000,1251.41000,1252.69000,136960
2017.05.24 17:00,1252.65000,1254.31000,1252.15000,1252.35000,141050
2017.05.24 18:00,1252.35000,1253.65000,1249.87000,1251.20000,106240
2017.05.24 19:00,1251.21000,1252.18000,1250.78000,1251.99000,61350
2017.05.24 20:00,1251.99000,1254.02000,1251.90000,1253.72000,75020
2017.05.24 21:00,1253.73000,1258.41000,1251.26000,1255.35000,247010
2017.05.24 22:00,1255.34000,1257.90000,1255.14000,1257.20000,111870
2017.05.24 23:00,1257.21000,1258.95000,1256.95000,1258.55000,46290
2017.05.25 01:00,1257.27000,1258.73000,1257.27000,1257.45000,26150
2017.05.25 02:00,1257.47000,1258.14000,1257.10000,1257.80000,30860
2017.05.25 03:00,1257.79000,1257.94000,1256.51000,1256.73000,41460
2017.05.25 04:00,1256.76000,1258.81000,1256.29000,1257.48000,74460
2017.05.25 05:00,1257.49000,1258.27000,1256.98000,1258.18000,40930
2017.05.25 06:00,1258.19000,1259.58000,1258.19000,1258.51000,37810
2017.05.25 07:00,1258.51000,1259.65000,1258.48000,1259.14000,24150
2017.05.25 08:00,1259.07000,1259.51000,1258.39000,1259.30000,35620
2017.05.25 09:00,1259.29000,1259.45000,1257.71000,1257.82000,64510
2017.05.25 10:00,1257.88000,1258.49000,1256.84000,1258.05000,75320
2017.05.25 11:00,1258.06000,1259.42000,1257.72000,1257.83000,90060
2017.05.25 12:00,1257.81000,1258.26000,1256.57000,1257.36000,63640
2017.05.25 13:00,1257.34000,1257.34000,1255.71000,1256.69000,52920
2017.05.25 14:00,1256.70000,1258.54000,1256.69000,1258.28000,54040
2017.05.25 15:00,1258.29000,1258.63000,1254.59000,1254.98000,104860
2017.05.25 16:00,1254.99000,1257.60000,1254.59000,1256.33000,136260
2017.05.25 17:00,1256.32000,1256.91000,1253.85000,1255.60000,137600
2017.05.25 18:00,1255.61000,1257.95000,1255.39000,1257.15000,127270
2017.05.25 19:00,1257.16000,1257.48000,1255.32000,1256.47000,87940
2017.05.25 20:00,1256.48000,1256.85000,1255.21000,1255.38000,70770
2017.05.25 21:00,1255.37000,1255.92000,1254.94000,1255.92000,53560
2017.05.25 22:00,1255.92000,1256.41000,1255.57000,1256.00000,48560
2017.05.25 23:00,1256.00000,1256.23000,1255.20000,1255.49000,23740
2017.05.26 01:00,1255.32000,1256.52000,1255.07000,1255.88000,17150
2017.05.26 02:00,1256.00000,1257.38000,1253.10000,1255.19000,40310
2017.05.26 03:00,1255.14000,1255.55000,1254.14000,1254.78000,40130
2017.05.26 04:00,1254.77000,1257.09000,1254.45000,1256.37000,43200
2017.05.26 05:00,1256.38000,1258.26000,1256.07000,1258.16000,51140
2017.05.26 06:00,1258.11000,1258.20000,1257.00000,1257.16000,28520
2017.05.26 07:00,1257.24000,1258.41000,1257.15000,1258.34000,18540
2017.05.26 08:00,1258.30000,1258.95000,1257.76000,1258.45000,37220
2017.05.26 09:00,1258.50000,1261.47000,1257.97000,1261.19000,60130
2017.05.26 10:00,1261.30000,1263.97000,1261.02000,1261.32000,84090
2017.05.26 11:00,1261.35000,1264.39000,1261.35000,1263.49000,70080
2017.05.26 12:00,1263.49000,1266.98000,1263.49000,1265.78000,90600
2017.05.26 13:00,1265.79000,1267.29000,1265.38000,1267.05000,53090
2017.05.26 14:00,1267.05000,1268.15000,1265.62000,1265.68000,70190
2017.05.26 15:00,1265.68000,1267.73000,1264.53000,1265.87000,120780
2017.05.26 16:00,1265.88000,1268.14000,1264.38000,1266.73000,133800
2017.05.26 17:00,1266.75000,1268.12000,1265.97000,1267.78000,106860
2017.05.26 18:00,1267.79000,1268.06000,1265.96000,1266.12000,83240
2017.05.26 19:00,1266.12000,1267.31000,1264.69000,1267.18000,61500
2017.05.26 20:00,1267.15000,1268.82000,1266.73000,1268.47000,51980
2017.05.26 21:00,1268.40000,1269.47000,1268.21000,1269.17000,31100
2017.05.26 22:00,1269.17000,1269.17000,1267.24000,1267.24000,34590
2017.05.26 23:00,1267.24000,1267.44000,1266.80000,1267.07000,23570
2017.05.29 01:00,1267.47000,1269.10000,1266.42000,1267.67000,18920
2017.05.29 02:00,1267.68000,1268.64000,1267.06000,1268.14000,23110
2017.05.29 03:00,1268.12000,1268.73000,1266.45000,1266.81000,39220
2017.05.29 04:00,1266.80000,1267.46000,1266.46000,1267.16000,22210
2017.05.29 05:00,1267.15000,1267.54000,1266.50000,1266.53000,18030
2017.05.29 06:00,1266.52000,1266.77000,1265.87000,1266.11000,14500
2017.05.29 07:00,1266.11000,1266.42000,1265.38000,1266.19000,17930
2017.05.29 08:00,1266.19000,1266.22000,1265.58000,1265.86000,14420
2017.05.29 09:00,1265.86000,1267.68000,1265.70000,1267.22000,16170
2017.05.29 10:00,1267.23000,1267.53000,1266.46000,1267.22000,23940
2017.05.29 11:00,1267.26000,1267.48000,1266.65000,1267.39000,21940
2017.05.29 12:00,1267.39000,1267.74000,1266.95000,1267.55000,20540
2017.05.29 13:00,1267.54000,1267.90000,1267.10000,1267.34000,18350
2017.05.29 14:00,1267.35000,1267.39000,1266.67000,1266.94000,15650
2017.05.29 15:00,1266.94000,1267.20000,1266.54000,1266.56000,21580
2017.05.29 16:00,1266.51000,1267.26000,1265.03000,1265.83000,34200
2017.05.29 17:00,1265.83000,1267.56000,1265.72000,1267.36000,22790
2017.05.29 18:00,1267.36000,1267.77000,1267.10000,1267.73000,15320
2017.05.29 19:00,1267.73000,1267.75000,1266.18000,1266.74000,13140
2017.05.29 20:00,1266.77000,1266.98000,1266.44000,1266.44000,210
2017.05.30 01:00,1265.97000,1267.61000,1265.97000,1267.11000,16170
2017.05.30 02:00,1267.11000,1267.53000,1265.25000,1266.73000,47210
2017.05.30 03:00,1266.72000,1267.81000,1266.07000,1267.75000,46880
2017.05.30 04:00,1267.75000,1270.41000,1267.75000,1269.79000,59910
2017.05.30 05:00,1269.80000,1270.34000,1269.23000,1270.21000,23340
2017.05.30 06:00,1270.20000,1270.49000,1267.92000,1268.06000,32580
2017.05.30 07:00,1268.06000,1268.58000,1267.25000,1267.84000,23510
2017.05.30 08:00,1267.77000,1268.26000,1266.98000,1267.74000,25870
2017.05.30 09:00,1267.66000,1268.55000,1266.90000,1268.23000,46890
2017.05.30 10:00,1268.28000,1268.84000,1262.73000,1264.25000,103790
2017.05.30 11:00,1264.25000,1265.73000,1263.50000,1263.98000,75790
2017.05.30 12:00,1263.98000,1265.39000,1261.73000,1263.53000,75160
2017.05.30 13:00,1263.53000,1264.42000,1263.19000,1263.33000,45770
2017.05.30 14:00,1263.32000,1264.40000,1262.54000,1262.89000,70430
2017.05.30 15:00,1262.85000,1263.41000,1259.39000,1261.77000,125780
2017.05.30 16:00,1261.77000,1264.74000,1261.51000,1263.70000,130080
2017.05.30 17:00,1263.78000,1264.64000,1260.81000,1261.85000,135280
2017.05.30 18:00,1261.85000,1264.06000,1261.75000,1263.84000,82410
2017.05.30 19:00,1263.84000,1263.86000,1261.84000,1262.25000,58910
2017.05.30 20:00,1262.25000,1263.83000,1262.25000,1262.99000,48440
2017.05.30 21:00,1262.98000,1263.33000,1262.43000,1262.96000,30880
2017.05.30 22:00,1262.95000,1263.13000,1262.18000,1263.09000,32930
2017.05.30 23:00,1263.09000,1263.49000,1262.50000,1262.70000,20620
2017.05.31 01:00,1261.99000,1263.28000,1261.71000,1261.74000,15400
2017.05.31 02:00,1261.75000,1262.42000,1261.34000,1262.10000,22360
2017.05.31 03:00,1262.05000,1262.60000,1261.13000,1261.61000,42470
2017.05.31 04:00,1261.61000,1262.24000,1260.49000,1261.40000,55060
2017.05.31 05:00,1261.40000,1261.47000,1259.58000,1260.06000,50260
2017.05.31 06:00,1260.01000,1260.58000,1259.60000,1260.14000,27230
2017.05.31 07:00,1260.15000,1260.55000,1259.72000,1260.16000,20020
2017.05.31 08:00,1260.19000,1261.75000,1260.14000,1261.65000,32270
2017.05.31 09:00,1261.65000,1263.01000,1260.81000,1261.91000,62070
2017.05.31 10:00,1261.92000,1263.79000,1261.71000,1262.78000,73670
2017.05.31 11:00,1262.84000,1264.41000,1262.22000,1263.40000,56950
2017.05.31 12:00,1263.42000,1264.94000,1263.36000,1264.79000,54160
2017.05.31 13:00,1264.79000,1265.28000,1264.18000,1264.37000,50010
2017.05.31 14:00,1264.39000,1265.20000,1263.62000,1264.21000,57370
2017.05.31 15:00,1264.29000,1267.46000,1264.19000,1266.20000,99510
2017.05.31 16:00,1266.28000,1266.55000,1264.07000,1265.26000,135530
2017.05.31 17:00,1265.30000,1268.11000,1265.30000,1267.24000,177560
2017.05.31 18:00,1267.24000,1268.47000,1266.52000,1267.63000,128110
2017.05.31 19:00,1267.53000,1270.08000,1266.16000,1269.86000,81470
2017.05.31 20:00,1269.85000,1274.12000,1269.65000,1271.77000,150670
2017.05.31 21:00,1271.78000,1272.40000,1269.39000,1271.97000,81060
2017.05.31 22:00,1271.88000,1271.99000,1268.01000,1268.11000,78990
2017.05.31 23:00,1268.10000,1269.22000,1267.97000,1268.72000,32410
2017.06.01 01:00,1268.25000,1269.12000,1267.99000,1269.12000,20120
2017.06.01 02:00,1269.10000,1269.48000,1268.63000,1268.68000,25220
2017.06.01 03:00,1268.69000,1268.92000,1266.99000,1267.20000,42840
2017.06.01 04:00,1267.19000,1270.05000,1266.46000,1269.27000,62270
2017.06.01 05:00,1269.26000,1270.32000,1268.99000,1269.72000,45260
2017.06.01 06:00,1269.72000,1269.81000,1268.45000,1268.56000,23880
2017.06.01 07:00,1268.54000,1269.01000,1267.89000,1268.16000,21330
2017.06.01 08:00,1268.21000,1268.23000,1265.94000,1267.12000,45060
2017.06.01 09:00,1267.13000,1267.29000,1265.83000,1266.96000,60440
2017.06.01 10:00,1266.96000,1268.14000,1266.24000,1267.01000,70830
2017.06.01 11:00,1267.02000,1267.38000,1266.01000,1266.74000,55780
2017.06.01 12:00,1266.75000,1267.48000,1266.01000,1266.55000,49470
2017.06.01 13:00,1266.55000,1266.80000,1265.19000,1266.32000,48020
2017.06.01 14:00,1266.32000,1266.86000,1265.14000,1266.63000,45230
